or,opt_time,pes_time,opt_minutes,pes_minutes,neighborhood,title,rent,bedrooms,pid,date,link,sqft,sourcepage,longitude,latitude,rent_sqft,region,index
37.994495+-122.10061,2259.0,3546.0,37.65,59.1,concord / pleasant hill / martinez,$1799 2 BR 903 SQ FT-1 MONTH FREE(OAC),1799.0,2.0,4460950418.0,2014-05-13,http://sfbay.craigslist.org/eby/apa/4460950418.html,903.0,http://sfbay.craigslist.org/apa/index1700.html,-122.10061,37.994495,1.9922480620155039,sfbay,394
37.549976+-121.990618,2709.0,4356.0,45.15,72.6,fremont / union city / newark,◙◙BEAUTIFULLY LANDSCAPED PARK-LIKE ATMOSPHERE SURROUND THIS TOWNHOME,2175.0,2.0,4465015526.0,2014-05-11,http://sfbay.craigslist.org/eby/apa/4465015526.html,1004.0,http://sfbay.craigslist.org/apa/index1600.html,-121.990618,37.549976,2.1663346613545817,sfbay,381
38.435362+-122.684715,3949.0,6048.0,65.81666666666666,100.8,santa rosa,3br / 2.5ba - Condo - 1384 Townview Court,1725.0,3.0,4482535887.0,2014-06-07,http://sfbay.craigslist.org/nby/apa/4482535887.html,1300.0,http://sfbay.craigslist.org/apa/index2600.html,-122.684715,38.435362,1.3269230769230769,sfbay,382
38.435362+-122.684715,3949.0,6048.0,65.81666666666666,100.8,santa rosa,3br / 2.5ba - Condo - 1384 Townview Court,1725.0,3.0,4482535887.0,2014-05-27,http://sfbay.craigslist.org/nby/apa/4482535887.html,1300.0,http://sfbay.craigslist.org/apa/index3200.html,-122.684715,38.435362,1.3269230769230769,sfbay,567
37.555003+-122.276296,2038.0,3453.0,33.96666666666667,57.55,foster city,Your Home Search Stops With Us,2725.0,2.0,4555773327.0,2014-07-06,http://sfbay.craigslist.org/pen/apa/4555773327.html,1020.0,http://sfbay.craigslist.org/apa/index700.html,-122.276296,37.555003,2.6715686274509802,sfbay,384
37.555003+-122.276296,2038.0,3453.0,33.96666666666667,57.55,foster city,Must see remodeled 1x1 ready to be called home!,2150.0,1.0,4471559752.0,2014-05-15,http://sfbay.craigslist.org/pen/apa/4471559752.html,625.0,http://sfbay.craigslist.org/apa/index2300.html,-122.276296,37.555003,3.44,sfbay,757
37.803744+-122.441905,1057.0,2283.0,17.616666666666667,38.05,marina / cow hollow,Charming Furnished Studio! Great Marina Location! ~ J.Wavro,2800.0,NA,4529096994.0,2014-06-19,http://sfbay.craigslist.org/sfc/apa/4529096994.html,NA,http://sfbay.craigslist.org/apa/index800.html,-122.441905,37.803744,NA,sfbay,386
37.861526+-122.25398,1431.0,2756.0,23.85,45.93333333333333,berkeley,TWO 1BR UNITS AVAILABLE FOR AUG 1ST. OPEN FRI & SAT 1-2PM,1595.0,1.0,4516955204.0,2014-06-12,http://sfbay.craigslist.org/eby/apa/4516955204.html,NA,http://sfbay.craigslist.org/apa/index3100.html,-122.25398,37.861526,NA,sfbay,388
38.47832+-122.759342,4283.0,6444.0,71.38333333333334,107.4,santa rosa,3Bedrom/2.5Bath home in NWSR,2100.0,3.0,4468447180.0,2014-05-13,http://sfbay.craigslist.org/nby/apa/4468447180.html,1407.0,http://sfbay.craigslist.org/apa/index2200.html,-122.759342,38.47832,1.492537313432836,sfbay,389
37.763137+-122.48677,1474.0,2996.0,24.566666666666666,49.93333333333333,inner sunset / UCSF,"4 bedrooms in Sunset - spacious, clean, convenient",4e3,4.0,4464481007.0,2014-05-14,http://sfbay.craigslist.org/sfc/apa/4464481007.html,NA,http://sfbay.craigslist.org/apa/index3000.html,-122.48677,37.763137,NA,sfbay,390
37.39024+-121.99267,2830.0,4572.0,47.166666666666664,76.2,sunnyvale,Check This Out! Make the Morocco Your New Home!,1880.0,1.0,4479748769.0,2014-05-20,http://sfbay.craigslist.org/sby/apa/4479748769.html,676.0,http://sfbay.craigslist.org/apa/index2200.html,-121.99267,37.39024000000001,2.7810650887573964,sfbay,391
37.581538+-122.402909,1615.0,3242.0,26.916666666666668,54.03333333333333,burlingame,WOW! Check this apartment home out!,2770.0,1.0,4546849727.0,2014-06-30,http://sfbay.craigslist.org/pen/apa/4546849727.html,929.0,http://sfbay.craigslist.org/apa/index1400.html,-122.402909,37.581538,2.9817007534983855,sfbay,392
37.784902+-122.228457,1470.0,2742.0,24.5,45.7,oakland east,Totally Renovated Studio Freshly Painted New Hardwood Floors!!!,895.0,NA,4524927886.0,2014-06-17,http://sfbay.craigslist.org/eby/apa/4524927886.html,NA,http://sfbay.craigslist.org/apa/index2700.html,-122.228457,37.784902,NA,sfbay,393
37.78104+-122.506008,1559.0,3005.0,25.983333333333334,50.083333333333336,richmond / seacliff,"Large, Ocean Views, walk to the beach, parks, parking.",2995.0,2.0,4527769609.0,2014-06-28,http://sfbay.craigslist.org/sfc/apa/4527769609.html,NA,http://sfbay.craigslist.org/apa/index2000.html,-122.506008,37.78104,NA,sfbay,395
37.242743+-121.905865,3612.0,6508.0,60.2,108.46666666666667,san jose north,A Must See! Fantastic Location! Beautiful Two Bedroom Apt Home!,2100.0,2.0,4548094967.0,2014-07-01,http://sfbay.craigslist.org/sby/apa/4548094967.html,801.0,http://sfbay.craigslist.org/apa/index2200.html,-121.905865,37.242743,2.6217228464419478,sfbay,396
37.236758+-121.903377,3578.0,5569.0,59.63333333333333,92.81666666666666,san jose south,"Large Studio, Remodeled Bathroom, Walk-In Closet, A/C!",1225.0,NA,4520506767.0,2014-06-18,http://sfbay.craigslist.org/sby/apa/4520506767.html,450.0,http://sfbay.craigslist.org/apa/index1500.html,-121.903377,37.236758,2.7222222222222223,sfbay,397
37.701207+-121.916656,2439.0,3692.0,40.65,61.53333333333333,dublin / pleasanton / livermore,"Not just an apartment, Connolly is far from ordinary.",3093.0,2.0,4541921526.0,2014-06-27,http://sfbay.craigslist.org/eby/apa/4541921526.html,1121.0,http://sfbay.craigslist.org/apa/index2400.html,-121.916656,37.701207,2.75914362176628,sfbay,398
37.716927+-121.732528,2924.0,4422.0,48.733333333333334,73.7,dublin / pleasanton / livermore,Lovely 4Bd/2.5Bt Single Family Livermore House in Excellent Location,2900.0,4.0,4499878589.0,2014-06-01,http://sfbay.craigslist.org/eby/apa/4499878589.html,1987.0,http://sfbay.craigslist.org/apa/,-121.732528,37.716927,1.4594866633115249,sfbay,399
37.541821+-122.282939,2048.0,3913.0,34.13333333333333,65.21666666666667,san mateo,1 bedroom luxury apartment overlooking Los Prados park,2350.0,1.0,4524072210.0,2014-06-16,http://sfbay.craigslist.org/pen/apa/4524072210.html,680.0,http://sfbay.craigslist.org/apa/index300.html,-122.28293899999998,37.541821,3.4558823529411766,sfbay,400
39.1194+-122.8315,8875.0,11614.0,147.91666666666666,193.56666666666666,mendocino county,SPACE FOR RENT IN NICE ON LAKE,395.0,NA,4494143750.0,2014-05-29,http://sfbay.craigslist.org/nby/apa/4494143750.html,NA,http://sfbay.craigslist.org/apa/index2900.html,-122.8315,39.1194,NA,sfbay,401
37.869814+-122.462078,2204.0,3993.0,36.733333333333334,66.55,tiburon / belvedere,Belvedere home with water views!,11750.0,4.0,4510379215.0,2014-06-08,http://sfbay.craigslist.org/nby/apa/4510379215.html,NA,http://sfbay.craigslist.org/apa/index1400.html,-122.462078,37.869814,NA,sfbay,403
37.7587+-122.433,1163.0,2452.0,19.383333333333333,40.86666666666667,noe valley,Beautiful Garden Studio,1800.0,NA,4476703848.0,2014-05-28,http://sfbay.craigslist.org/sfc/apa/4476703848.html,394.0,http://sfbay.craigslist.org/apa/index800.html,-122.43299999999999,37.7587,4.568527918781726,sfbay,404
37.6962+-122.083119,1893.0,3191.0,31.55,53.18333333333333,hayward / castro valley,Beautifully Renovated 2 bdrm 1 bath Castro valley,1795.0,2.0,4479979911.0,2014-05-22,http://sfbay.craigslist.org/eby/apa/4479979911.html,NA,http://sfbay.craigslist.org/apa/index1000.html,-122.083119,37.6962,NA,sfbay,405
37.774399+-122.511291,1482.0,3077.0,24.7,51.28333333333333,richmond / seacliff,Beautiful Condo with Incredible Beach Views,3975.0,2.0,4517658355.0,2014-06-12,http://sfbay.craigslist.org/sfc/apa/4517658355.html,NA,http://sfbay.craigslist.org/apa/index1300.html,-122.511291,37.774399,NA,sfbay,406
37.485007+-122.200456,2468.0,3970.0,41.13333333333333,66.16666666666667,redwood city,Private Corner Apartment with Great Views! Ready for July!,1970.0,1.0,4539213216.0,2014-06-25,http://sfbay.craigslist.org/pen/apa/4539213216.html,680.0,http://sfbay.craigslist.org/apa/index500.html,-122.200456,37.485007,2.8970588235294117,sfbay,407
37.366681+-121.900624,3290.0,5107.0,54.833333333333336,85.11666666666666,san jose north,3 Bdr Nice Single Wide Mobile Homes In Mobile Home Park,1595.0,3.0,4465194600.0,2014-05-11,http://sfbay.craigslist.org/sby/apa/4465194600.html,450.0,http://sfbay.craigslist.org/apa/index1300.html,-121.900624,37.366681,3.5444444444444443,sfbay,408
37.366681+-121.900624,3290.0,5107.0,54.833333333333336,85.11666666666666,san jose north,Small 3Bd Single Wide Mobile Home In Cute Mobile Home Park,1595.0,3.0,4531807461.0,2014-06-21,http://sfbay.craigslist.org/sby/apa/4531807461.html,400.0,http://sfbay.craigslist.org/apa/index1700.html,-121.900624,37.366681,3.9875,sfbay,606
37.486505+-122.263906,2405.0,4021.0,40.083333333333336,67.01666666666667,san carlos,402 De Anza Ave,4950.0,4.0,4539517790.0,2014-06-25,http://sfbay.craigslist.org/pen/apa/4539517790.html,2700.0,http://sfbay.craigslist.org/apa/,-122.263906,37.486505,1.8333333333333333,sfbay,409
37.6567+-121.4955,3991.0,5601.0,66.51666666666667,93.35,dublin / pleasanton / livermore,Remodeled Single Family House for Rent in Tracy,2200.0,4.0,4530936819.0,2014-06-20,http://sfbay.craigslist.org/eby/apa/4530936819.html,3172.0,http://sfbay.craigslist.org/apa/index400.html,-121.4955,37.6567,0.6935687263556116,sfbay,410
37.6567+-121.4955,3991.0,5601.0,66.51666666666667,93.35,dublin / pleasanton / livermore,It would be impossible not to love what you will see 2x2,1840.0,2.0,4515363249.0,2014-06-11,http://sfbay.craigslist.org/eby/apa/4515363249.html,1064.0,http://sfbay.craigslist.org/apa/index2700.html,-121.4955,37.6567,1.7293233082706767,sfbay,720
37.6567+-121.4955,3991.0,5601.0,66.51666666666667,93.35,City Tracy,Beautiful 2 story big home Close to 205,1999.0,5.0,4520836696.0,2014-06-23,http://sfbay.craigslist.org/eby/apa/4520836696.html,2801.0,http://sfbay.craigslist.org/apa/index1500.html,-121.4955,37.6567,0.7136736879685827,sfbay,946
37.313816+-121.838805,3623.0,5742.0,60.38333333333333,95.7,san jose south,"TWO BR 1BA, DOWNSTAIRS, W/D HOOKUP, AVAIL. JULY 10TH!",1750.0,2.0,4497254961.0,2014-05-31,http://sfbay.craigslist.org/sby/apa/4497254961.html,862.0,http://sfbay.craigslist.org/apa/index2300.html,-121.838805,37.313816,2.0301624129930396,sfbay,411
37.313816+-121.838805,3623.0,5742.0,60.38333333333333,95.7,san jose south,"TWO BR 1BA, UPSTAIRS, END UNIT, W/D HOOKUP, AVAIL NOW!",1725.0,2.0,4476795934.0,2014-05-18,http://sfbay.craigslist.org/sby/apa/4476795934.html,862.0,http://sfbay.craigslist.org/apa/index700.html,-121.838805,37.313816,2.0011600928074245,sfbay,842
37.9691+-122.5105,2082.0,3941.0,34.7,65.68333333333334,san rafael,BEAUTIFUL....SHOELESS HOUSEHOLD,2999.0,2.0,4510232843.0,2014-06-08,http://sfbay.craigslist.org/nby/apa/4510232843.html,1450.0,http://sfbay.craigslist.org/apa/index1800.html,-122.5105,37.9691,2.0682758620689654,sfbay,412
37.337341+-121.950168,3447.0,5473.0,57.45,91.21666666666667,santa clara,Enjoy your new one of a kind home,2221.0,2.0,4470723038.0,2014-05-14,http://sfbay.craigslist.org/sby/apa/4470723038.html,925.0,http://sfbay.craigslist.org/apa/index500.html,-121.950168,37.337341,2.401081081081081,sfbay,413
37.337341+-121.950168,3447.0,5473.0,57.45,91.21666666666667,santa clara,Creating a place you call home,2335.0,2.0,4525576848.0,2014-06-17,http://sfbay.craigslist.org/sby/apa/4525576848.html,925.0,http://sfbay.craigslist.org/apa/index900.html,-121.950168,37.337341,2.5243243243243243,sfbay,493
37.444438+-122.144975,2686.0,4437.0,44.766666666666666,73.95,palo alto,Beautiful 3 Bedroom/2.5 Palo Alto Craftsman,7995.0,3.0,4504664887.0,2014-06-08,http://sfbay.craigslist.org/pen/apa/4504664887.html,2052.0,http://sfbay.craigslist.org/apa/index300.html,-122.144975,37.444438,3.896198830409357,sfbay,415
37.580435+-122.351481,1768.0,3041.0,29.466666666666665,50.68333333333333,burlingame,Super Sunny One Bedroom in Vintage Building/Available 6/14/14,2488.0,1.0,4470311150.0,2014-06-07,http://sfbay.craigslist.org/pen/apa/4470311150.html,900.0,http://sfbay.craigslist.org/apa/index1700.html,-122.351481,37.580435,2.7644444444444445,sfbay,416
37.870145+-122.506528,1599.0,3213.0,26.65,53.55,sausalito,"1724 Sq.ft. 2 bedroom, 2.5 baths=Views",5500.0,2.0,4478212264.0,2014-05-19,http://sfbay.craigslist.org/nby/apa/4478212264.html,1724.0,http://sfbay.craigslist.org/apa/index1900.html,-122.506528,37.870145,3.1902552204176335,sfbay,417
37.772265+-122.26028,1505.0,2806.0,25.083333333333332,46.766666666666666,alameda,2 Bedroom Located On Court- EXT 805,1400.0,2.0,4513815098.0,2014-06-10,http://sfbay.craigslist.org/eby/apa/4513815098.html,NA,http://sfbay.craigslist.org/apa/index2300.html,-122.26028,37.772265,NA,sfbay,419
37.249136+-121.856146,4073.0,6793.0,67.88333333333334,113.21666666666667,san jose south,"2 Bedroom 2 Bath, Corner Home, Washer & Dryer, Pet Friendly, Gated",2364.0,2.0,4548658340.0,2014-07-01,http://sfbay.craigslist.org/sby/apa/4548658340.html,1064.0,http://sfbay.craigslist.org/apa/index1000.html,-121.856146,37.249136,2.2218045112781954,sfbay,420
37.557847+-121.971867,2880.0,4532.0,48.0,75.53333333333333,fremont / union city / newark,Commuting is Easy when You Live at The Presidio!,2020.0,1.0,4508918533.0,2014-06-07,http://sfbay.craigslist.org/eby/apa/4508918533.html,734.0,http://sfbay.craigslist.org/apa/index2100.html,-121.971867,37.557847,2.7520435967302452,sfbay,421
37.9823+-122.0362,2174.0,3364.0,36.233333333333334,56.06666666666667,concord / pleasant hill / martinez,Available July 15th! Don't Wait!,1075.0,1.0,4520554652.0,2014-06-14,http://sfbay.craigslist.org/eby/apa/4520554652.html,700.0,http://sfbay.craigslist.org/apa/index1400.html,-122.0362,37.9823,1.5357142857142858,sfbay,422
37.9823+-122.0362,2174.0,3364.0,36.233333333333334,56.06666666666667,concord / pleasant hill / martinez,"Gated, Nice, quiet Neighborhood",990.0,1.0,4558748597.0,2014-07-08,http://sfbay.craigslist.org/eby/apa/4558748597.html,NA,http://sfbay.craigslist.org/apa/index2800.html,-122.0362,37.9823,NA,sfbay,649
38.1053+-122.2474,2476.0,3892.0,41.266666666666666,64.86666666666666,vallejo / benicia,"Spacious home with loft, off street parking and more",1350.0,2.0,4523510381.0,2014-06-29,http://sfbay.craigslist.org/eby/apa/4523510381.html,NA,http://sfbay.craigslist.org/apa/index1700.html,-122.2474,38.1053,NA,sfbay,423
38.1053+-122.2474,2476.0,3892.0,41.266666666666666,64.86666666666666,vallejo / benicia,****Must see One bed room****,875.0,1.0,4482348227.0,2014-05-21,http://sfbay.craigslist.org/eby/apa/4482348227.html,640.0,http://sfbay.craigslist.org/apa/index100.html,-122.2474,38.1053,1.3671875,sfbay,728
38.000153+-121.831373,2847.0,4300.0,47.45,71.66666666666667,pittsburg / antioch,Updated 3bed/1.5bath two story townhome... Bad Credit OK!,1395.0,3.0,4496590365.0,2014-06-27,http://sfbay.craigslist.org/eby/apa/4496590365.html,1056.0,http://sfbay.craigslist.org/apa/index3400.html,-121.831373,38.00015300000001,1.3210227272727273,sfbay,424
37.794458+-122.426045,707.0,1693.0,11.783333333333333,28.216666666666665,pacific heights,Newly Renovated/In-unit WD/Amazing Pac Heights location/Avail NOW!,3795.0,1.0,4479932639.0,2014-05-22,http://sfbay.craigslist.org/sfc/apa/4479932639.html,NA,http://sfbay.craigslist.org/apa/index1400.html,-122.426045,37.794458,NA,sfbay,425
37.5605+-121.9999,2641.0,4319.0,44.016666666666666,71.98333333333333,fremont / union city / newark,Resort Style Living in a Prime Fremont Location!,1605.0,1.0,4475023537.0,2014-05-17,http://sfbay.craigslist.org/eby/apa/4475023537.html,NA,http://sfbay.craigslist.org/apa/index1600.html,-121.9999,37.5605,NA,sfbay,426
37.8471+-122.2223,1433.0,2635.0,23.883333333333333,43.916666666666664,oakland piedmont / montclair,Custom/ Lux home for lease short term 1-3 months,NA,NA,4446310054.0,2014-05-16,http://sfbay.craigslist.org/eby/apa/4446310054.html,3e3,http://sfbay.craigslist.org/apa/index1000.html,-122.2223,37.8471,NA,sfbay,428
37.878647+-122.261803,1855.0,3500.0,30.916666666666668,58.333333333333336,berkeley,Northside Top Floor,2780.0,2.0,4553795549.0,2014-07-05,http://sfbay.craigslist.org/eby/apa/4553795549.html,NA,http://sfbay.craigslist.org/apa/index2200.html,-122.261803,37.878647,NA,sfbay,429
38.0066+-122.2637,2141.0,3555.0,35.68333333333333,59.25,"hercules, pinole, san pablo, el sob",Beautiful and Convenient Location Open House 5/31 & 6/1 from 1-5 pm,NA,NA,4495253058.0,2014-05-29,http://sfbay.craigslist.org/eby/apa/4495253058.html,NA,http://sfbay.craigslist.org/apa/index100.html,-122.2637,38.0066,NA,sfbay,430
37.773321+-122.48532,1284.0,2764.0,21.4,46.06666666666667,richmond / seacliff,"Bright, Clean Two Bedrooms In-law Aparement",2300.0,2.0,4563331071.0,2014-07-10,http://sfbay.craigslist.org/sfc/apa/4563331071.html,NA,http://sfbay.craigslist.org/apa/index100.html,-122.48532,37.773321,NA,sfbay,432
37.947637+-122.343056,1819.0,3149.0,30.316666666666666,52.483333333333334,richmond / point / annex,"2628 Andrade Avenue, Richmond, CA 94804 (xst-26th. Street)",1750.0,3.0,4483669041.0,2014-06-02,http://sfbay.craigslist.org/eby/apa/4483669041.html,NA,http://sfbay.craigslist.org/apa/index3300.html,-122.343056,37.947637,NA,sfbay,434
37.371814+-122.017052,3142.0,5139.0,52.36666666666667,85.65,sunnyvale,"☼Renovated 1 bedroom, Central AC, and W/D!☼",2363.0,1.0,4551955494.0,2014-07-03,http://sfbay.craigslist.org/sby/apa/4551955494.html,670.0,http://sfbay.craigslist.org/apa/index800.html,-122.017052,37.371814,3.526865671641791,sfbay,435
37.800379+-122.43182,805.0,1913.0,13.416666666666666,31.883333333333333,marina / cow hollow,3 Bdrm Flat,5e3,3.0,4498976674.0,2014-06-01,http://sfbay.craigslist.org/sfc/apa/4498976674.html,1150.0,http://sfbay.craigslist.org/apa/index1500.html,-122.43182,37.800379,4.3478260869565215,sfbay,436
37.702006+-122.423626,1429.0,2939.0,23.816666666666666,48.983333333333334,daly city,4 Bedrm 2.5 Baths single family house,3e3,4.0,4533035081.0,2014-06-27,http://sfbay.craigslist.org/pen/apa/4533035081.html,1780.0,http://sfbay.craigslist.org/apa/index3400.html,-122.423626,37.702006,1.6853932584269662,sfbay,438
37.763031+-122.426228,986.0,2228.0,16.433333333333334,37.13333333333333,mission district,Dolores Terrace Edwardian 1bd/with office,3500.0,1.0,4524842369.0,2014-06-17,http://sfbay.craigslist.org/sfc/apa/4524842369.html,700.0,http://sfbay.craigslist.org/apa/index2900.html,-122.426228,37.763031,5.0,sfbay,439
37.774514+-122.391429,718.0,1690.0,11.966666666666667,28.166666666666668,SOMA / south beach,West Facing Panache Penthouse Floor!,5500.0,2.0,4528766608.0,2014-06-19,http://sfbay.craigslist.org/sfc/apa/4528766608.html,901.0,http://sfbay.craigslist.org/apa/index1700.html,-122.391429,37.774514,6.1043285238623755,sfbay,440
37.509837+-122.299679,2238.0,3676.0,37.3,61.266666666666666,belmont,Newly Renovated 2bd/2ba w/pool,2550.0,2.0,4494898779.0,2014-05-29,http://sfbay.craigslist.org/pen/apa/4494898779.html,NA,http://sfbay.craigslist.org/apa/index800.html,-122.299679,37.509837,NA,sfbay,441
37.860353+-122.272768,1370.0,2802.0,22.833333333333332,46.7,berkeley,Studio Apt in older 7 Unit Building - Near BART,1295.0,NA,4545930054.0,2014-06-30,http://sfbay.craigslist.org/eby/apa/4545930054.html,NA,http://sfbay.craigslist.org/apa/index3500.html,-122.272768,37.860353,NA,sfbay,442
37.78725+-122.391043,490.0,1225.0,8.166666666666666,20.416666666666668,SOMA / south beach,"BridgeView 400 Beale Street, #404  Open 5/17 2 - 3:30",3300.0,1.0,4473121985.0,2014-05-16,http://sfbay.craigslist.org/sfc/apa/4473121985.html,832.0,http://sfbay.craigslist.org/apa/index3600.html,-122.391043,37.78725,3.9663461538461537,sfbay,443
37.247943+-121.949567,3476.0,5394.0,57.93333333333333,89.9,los gatos,"Los Gatos, 148 Carlton Avenue #1 Spacious 4br unit",3520.0,4.0,4559418330.0,2014-07-08,http://sfbay.craigslist.org/sby/apa/4559418330.html,NA,http://sfbay.craigslist.org/apa/index1100.html,-121.949567,37.247943,NA,sfbay,444
37.66584+-122.080265,2058.0,3409.0,34.3,56.81666666666667,hayward / castro valley,"1 BEDROOM<< NEAR BART, REMODLED, GATED, DOWNTOWN! MUST SEE !",1250.0,1.0,4554512885.0,2014-07-07,http://sfbay.craigslist.org/eby/apa/4554512885.html,NA,http://sfbay.craigslist.org/apa/index300.html,-122.080265,37.66584,NA,sfbay,445
38.11989+-122.257303,2619.0,4204.0,43.65,70.06666666666666,vallejo / benicia,Come and Beat the Heat @ Austin Creek!!,1070.0,1.0,4519307099.0,2014-06-13,http://sfbay.craigslist.org/eby/apa/4519307099.html,700.0,http://sfbay.craigslist.org/apa/index1300.html,-122.257303,38.11989000000001,1.5285714285714285,sfbay,446
38.11989+-122.257303,2619.0,4204.0,43.65,70.06666666666666,vallejo / benicia,Casual Living at it's Best!,1070.0,1.0,4529211211.0,2014-06-19,http://sfbay.craigslist.org/eby/apa/4529211211.html,700.0,http://sfbay.craigslist.org/apa/index500.html,-122.257303,38.11989000000001,1.5285714285714285,sfbay,597
37.931324+-122.541287,2025.0,3598.0,33.75,59.96666666666667,larkspur,"Private, Views, 1 Bedroom apartment in the Madrone Canyon",2350.0,1.0,4499253616.0,2014-06-01,http://sfbay.craigslist.org/nby/apa/4499253616.html,800.0,http://sfbay.craigslist.org/apa/index1000.html,-122.541287,37.931324,2.9375,sfbay,448
37.42469+-122.197988,2721.0,4165.0,45.35,69.41666666666667,menlo park,Spacious One Bedroom for Immediate Move In!!,2994.0,1.0,4545039619.0,2014-06-29,http://sfbay.craigslist.org/pen/apa/4545039619.html,810.0,http://sfbay.craigslist.org/apa/index1100.html,-122.197988,37.42469000000001,3.696296296296296,sfbay,449
37.014977+-121.572976,5057.0,7644.0,84.28333333333333,127.4,gilroy,One Bedroom Move in July!!,1100.0,1.0,4538342847.0,2014-06-30,http://sfbay.craigslist.org/sby/apa/4538342847.html,400.0,http://sfbay.craigslist.org/apa/index2600.html,-121.572976,37.014977,2.75,sfbay,450
37.863826+-122.26328,1496.0,2884.0,24.933333333333334,48.06666666666667,berkeley,Beautiful 2 Bedroom 2 Story Loft AVL 8/1! B305,3195.0,2.0,4502374769.0,2014-06-12,http://sfbay.craigslist.org/eby/apa/4502374769.html,NA,http://sfbay.craigslist.org/apa/index100.html,-122.26328,37.863826,NA,sfbay,451
37.763656+-122.474985,1309.0,2898.0,21.816666666666666,48.3,sunset / parkside,"Fresh and cozy, newly renovated home in a convenient locaion",3990.0,3.0,4491430741.0,2014-05-27,http://sfbay.craigslist.org/sfc/apa/4491430741.html,NA,http://sfbay.craigslist.org/apa/index700.html,-122.474985,37.763656,NA,sfbay,452
37.865626+-122.25568,1497.0,2844.0,24.95,47.4,berkeley,"Bright Two Bedroom Unit, Perfect Location to CAL",2450.0,2.0,4537280259.0,2014-06-24,http://sfbay.craigslist.org/eby/apa/4537280259.html,NA,http://sfbay.craigslist.org/apa/index900.html,-122.25568,37.865626,NA,sfbay,453
37.810649+-122.260258,1229.0,2422.0,20.483333333333334,40.36666666666667,oakland lake merritt / grand,"Large sunny, quiet 1br near whole foods, BART, Lake Merritt, & trans",1725.0,1.0,4475462627.0,2014-05-17,http://sfbay.craigslist.org/eby/apa/4475462627.html,700.0,http://sfbay.craigslist.org/apa/index600.html,-122.260258,37.810649,2.4642857142857144,sfbay,454
37.425184+-122.207966,2542.0,4054.0,42.36666666666667,67.56666666666666,mountain view,"1466 sq ft. 3x2Coming 7/2! Top floor, Private and great balcony size!",5326.0,3.0,4520881198.0,2014-06-14,http://sfbay.craigslist.org/pen/apa/4520881198.html,1466.0,http://sfbay.craigslist.org/apa/index700.html,-122.20796599999998,37.425184,3.6330150068212825,sfbay,455
37.997621+-122.042373,2095.0,3313.0,34.916666666666664,55.21666666666667,concord / pleasant hill / martinez,Concord Nice 2 bedroom 1.5 bathroom condo walk to park and more!!,1400.0,2.0,4530189589.0,2014-06-23,http://sfbay.craigslist.org/eby/apa/4530189589.html,975.0,http://sfbay.craigslist.org/apa/index3300.html,-122.042373,37.997621,1.435897435897436,sfbay,456
37.994022+-122.123875,2463.0,3892.0,41.05,64.86666666666666,concord / pleasant hill / martinez,"Fireplace, Washer & Dryer, Storage Room, Pantry! Call NOW!!",1720.0,2.0,4481408215.0,2014-05-21,http://sfbay.craigslist.org/eby/apa/4481408215.html,910.0,http://sfbay.craigslist.org/apa/index2600.html,-122.123875,37.994022,1.89010989010989,sfbay,457
37.973026+-122.033386,2286.0,3617.0,38.1,60.28333333333333,concord / pleasant hill / martinez,Breathtaking View From This Wonderful Two Bedroom!,2543.0,2.0,4532095750.0,2014-06-21,http://sfbay.craigslist.org/eby/apa/4532095750.html,1112.0,http://sfbay.craigslist.org/apa/index1000.html,-122.033386,37.973026,2.286870503597122,sfbay,458
37.952177+-121.957958,2525.0,4372.0,42.083333333333336,72.86666666666666,concord / pleasant hill / martinez,Visit Crossroads Today And View Your Future Home!,1935.0,2.0,4493050586.0,2014-05-28,http://sfbay.craigslist.org/eby/apa/4493050586.html,852.0,http://sfbay.craigslist.org/apa/index800.html,-121.957958,37.952177,2.2711267605633805,sfbay,459
37.777921+-122.494254,1487.0,2954.0,24.783333333333335,49.233333333333334,richmond / seacliff,"Lovely, Modern Outer Richmond Home with Garage and Storage",3395.0,2.0,4537412129.0,2014-07-09,http://sfbay.craigslist.org/sfc/apa/4537412129.html,990.0,http://sfbay.craigslist.org/apa/index1400.html,-122.494254,37.777921,3.4292929292929295,sfbay,460
37.781665+-122.401614,470.0,1123.0,7.833333333333333,18.716666666666665,SOMA / south beach,"Shipley Square! Patio, Upgrades, Views & LOCATION! ***",6e3,3.0,4510229430.0,2014-06-08,http://sfbay.craigslist.org/sfc/apa/4510229430.html,NA,http://sfbay.craigslist.org/apa/index1800.html,-122.401614,37.781665,NA,sfbay,461
37.7621+-122.3971,842.0,1913.0,14.033333333333333,31.883333333333333,SOMA / south beach,The wait is over... Mosso is Now Pre Leasing,NA,NA,4487810971.0,2014-05-25,http://sfbay.craigslist.org/sfc/apa/4487810971.html,NA,http://sfbay.craigslist.org/apa/index1000.html,-122.3971,37.7621,NA,sfbay,462
37.7621+-122.3971,842.0,1913.0,14.033333333333333,31.883333333333333,SOMA / south beach,Beautiful 2 bedroom/2 bathroom corner unit at The Beacon + parking,7e3,2.0,4522065325.0,2014-06-15,http://sfbay.craigslist.org/sfc/apa/4522065325.html,1090.0,http://sfbay.craigslist.org/apa/index700.html,-122.3971,37.7621,6.422018348623853,sfbay,933
